text,label,episode,season,ids,is_train
chandler what are you doing,1,0103,01,493,True
i'm smoking i'm smoking i'm smoking,4,0103,01,494,True
oh i can't believe you you've been so good for three years,6,0103,01,495,False
and this is my reward,4,0103,01,496,True
hold on a second alright just think about what you went through the last time you quit,2,0103,01,497,True
okay so this time i won't quit,4,0103,01,498,True
all right i'm putting it out i'm putting it out,4,0103,01,499,True
oh no i i can't drink this now,6,0103,01,500,True
alright i'm gonna go change i've got a date,3,0103,01,501,True
this alan again how's it goin',1,0103,01,502,True
's'going pretty good y'know it's nice and we're having fun,3,0103,01,503,True
so when do we get to meet the guy,5,0103,01,504,True
let's see today's monday never,3,0103,01,505,True
oh come on come on,0,0103,01,506,True
no not after what happened with steve,3,0103,01,507,True
what are you talking about we love schhteve schhteve was schhexy sorry,4,0103,01,508,False
look i don't even know how i feel about him yet just give me a chance to figure that out,3,0103,01,509,True
well then can we meet him,1,0103,01,510,True
nope schhorry,3,0103,01,511,True
i mean why should i let them meet him i mean i bring a guy home and within five minutes they're all over him i mean they're like coyotes picking off the weak members of the herd,3,0103,01,512,True
listen as someone who's seen more than her fair share of bad beef i'll,0,0103,01,513,True
that is not such a terrible thing i mean they're your friends they're just looking out after you,0,0103,01,514,True
i know i just wish that once i'd bring a guy home that they actually liked,3,0103,01,515,True
well you do realise the odds of that happening are a little slimmer if they never get to meet the guy,0,0103,01,516,False
let it go ross,5,0103,01,517,True
yeah well you didn't know chi chi,2,0103,01,518,False
do you all promise,3,0103,01,519,False
yeah we promise we'll be good,0,0103,01,520,True
chandler do you promise to be good,3,0103,01,521,False
you can come in but your filter tipped little buddy has to stay outside,5,0103,01,522,True
hey it's him who is it,3,0103,01,523,True
it's alan,0,0103,01,524,True
chandler he's here,5,0103,01,525,True
okay please be good please just remember how much you all like me,3,0103,01,526,True
hi alan this is everybody everybody this is alan,3,0103,01,527,True
i've heard schho much about all you guyschh,0,0103,01,528,True
thanks i'll call you tomorrow okay okay let's let the alan bashing begin who's gonna take the first shot hmm,3,0103,01,529,False
c'mon,3,0103,01,530,False
i'll go let's start with the way he kept picking at no i'm sorry i can't do this can't do this we loved him,2,0103,01,531,True
loved him yeah he's great,0,0103,01,532,False
wait a minute we're talking about someone that i'm going out with,3,0103,01,533,True
and did you notice,1,0103,01,534,True
know what was great the way his smile was kinda crooked,5,0103,01,535,True
yes yes like the man in the shoe,6,0103,01,536,False
what shoe,2,0103,01,537,True
from the nursery rhyme 'there was a crooked man who had a crooked smile who lived in a shoe for a while ',6,0103,01,538,True
so i think alan will become the yardstick against which all future boyfriends will be measured,2,0103,01,539,True
what future boyfriends nono i th i think this could be y'know it,1,0103,01,540,False
oh yeah i'd marry him just for his david hasselhof impression alone you know i'm gonna be doing that at parties right,4,0103,01,541,True
you know what i like most about him though,2,0103,01,542,True
what,0,0103,01,543,False
the way he makes me feel about myself,2,0103,01,544,False
hi how was the game,3,0103,01,545,True
we won thank you yes,0,0103,01,546,False
fantastic i have one question,3,0103,01,547,True
alan,5,0103,01,548,True
he was unbelievable he was like that that that bugs bunny cartoon where bugs is playing all the positions right but instead of bugs it was first base alan second base alan third base,2,0103,01,549,False
i mean it it was like it was like he made us into a team,1,0103,01,550,True
yep we sure showed those hassidic jewellers a thing or two about softball,4,0103,01,551,False
can i ask you guys a question d'you ever think that alan is maybe sometimes,3,0103,01,552,True
what,2,0103,01,553,True
i dunno a little too alan,3,0103,01,554,True
well no that's impossible you can never be too alan,1,0103,01,555,True
yeah it's his uh innate alan ness that that that we adore,2,0103,01,556,False
i personally could have a gallon of alan,4,0103,01,557,True
i brought you alphabet soup,6,0103,01,558,True
did you pick out the vowels,0,0103,01,559,False
yes but i left in the ys because y'know sometimes y uh i also have something else for you,6,0103,01,560,True
saltines,0,0103,01,561,True
no but would you like a thousand dollars and a football phone,6,0103,01,562,True
what oh my god there's really money in here,0,0103,01,563,True
weird girl what are you doing,0,0103,01,564,False
no i want you to have it i don't want it,6,0103,01,565,True
no no i ha i have to give you something,0,0103,01,566,True
would you like my tin foil hat,0,0103,01,567,True
no because you need that no it's okay thanks,6,0103,01,568,True
please let me do something,0,0103,01,569,True
okay alright you buy me a soda and then we're even okay,6,0103,01,570,False
okay types for a little while opens the drawer again and takes another drag of the cigarette while not paying attention he sprays the breath spray around the room takes a squirt of air freshener and gags ],6,0103,01,571,True
keep the change sure you don't wanna pretzel,0,0103,01,572,True
no i'm fine,6,0103,01,573,True
see ya,0,0103,01,574,False
a thumb,2,0103,01,575,True
eww,0,0103,01,576,False
i know i know i opened it up and there it was just floating in there like this tiny little hitch hiker,6,0103,01,577,True
well maybe it's a contest y'know like collect all five,4,0103,01,578,True
does um anyone wanna see,6,0103,01,579,True
nooo,0,0103,01,580,True
oh hey don't do that cut it out,0,0103,01,581,True
it's worse than the thumb,1,0103,01,582,False
hey this is so unfair,4,0103,01,583,True
oh why is it unfair,3,0103,01,584,False
does the knuckle cracking bother everybody,5,0103,01,585,True
well i i could live without it,1,0103,01,586,True
well is it like a little annoying or is it like when phoebe chews her hair,5,0103,01,587,True
oh now don't listen to him pheebs i think it's endearing,2,0103,01,588,False
oh you do do you,5,0103,01,589,False
you know there's nothing wrong with speaking correctly,2,0103,01,590,False
indeed there isn't i should really get back to work,1,0103,01,591,True
yeah because otherwise someone might get what they actually ordered,6,0103,01,592,True
ohh ho hooohhh the hair comes out and the gloves come on,1,0103,01,593,False
did you ever go out with a guy your friends all really like,3,0103,01,594,False
no,0,0103,01,595,True
okay well i'm going out with a guy my friends all really like,3,0103,01,596,True
waitwait we talking about the coyotes here all right a cow got through,0,0103,01,597,False
can you believe it y'know what i just don't feel the thing i mean they feel the thing i don't feel the thing,3,0103,01,598,False
honey you should always feel the thing listen if that's how you feel about the guy monica dump him,0,0103,01,599,True
i know it's gonna be really hard,3,0103,01,600,True
well he's a big boy he'll get over it,0,0103,01,601,True
no he'll be fine it's the other five i'm worried about,3,0103,01,602,False
do you have any respect for your body,5,0103,01,603,True
don't you realise what you're you're doing to yourself,2,0103,01,604,True
hey y'know i have had it with you guys and your cancer and your emphysema and your heart disease the bottom line is smoking is cool and you know it,4,0103,01,605,True
chandler it's alan he wants to speak to you,1,0103,01,606,False
really he does hey buddy what's up oh she told you about that huh well yeah i have one now and then well yeah now well it's not that big well that's true gee y'know no one no one's ever put it like that before well okay thanks,4,0103,01,607,True
if only he were a woman,2,0103,01,608,True
ooh lambchop how old is that sock if i had a sock on my hand for thirty years it'd be talking too,4,0103,01,609,False
okay i think it's time to change somebody's nicotine patch,2,0103,01,610,False
joey ate my last stick of gum so i killed him do you think that was wrong,4,0103,01,611,True
i think he's across the hall,1,0103,01,612,True
there y'go,2,0103,01,613,True
ooh i'm alive with pleasure now,4,0103,01,614,True
hey pheebs you gonna have the rest of that pop tart pheebs,2,0103,01,615,True
does anyone want the rest of this pop tart,6,0103,01,616,True
sorry y'know those stupid soda people gave me seven thousand dollars for the thumb,6,0103,01,617,True
you're kidding oh my god,0,0103,01,618,True
and on my way over here i stepped in gum what is up with the universe,6,0103,01,619,False
what's going on,5,0103,01,620,True
nothing i just think it's nice when we're all here together,3,0103,01,621,True
even nicer when everyone gets to wear their underwear,5,0103,01,622,True
uh joey,1,0103,01,623,True
please guys we have to talk,3,0103,01,624,True
wait wait i'm getting a deja vu no i'm not,6,0103,01,625,True
alright we have to talk,3,0103,01,626,True
there it is,6,0103,01,627,True
okay it's it's about alan there's something that you should know i mean there's really no easy way to say this uh i've decided to break up with alan,3,0103,01,628,False
is there somebody else,2,0103,01,629,False
no nononono it's just things change people change,3,0103,01,630,False
we didn't change,1,0103,01,631,True
so that's it it's over just like that,5,0103,01,632,True
you know you let your guard down you start to really care about someone and i just i,6,0103,01,633,True
look i i could go on pretending,3,0103,01,634,True
but that wouldn't be fair to me it wouldn't be fair to alan it wouldn't be fair to you,3,0103,01,635,True
who who wants fair y'know i just want things back y'know the way they were,2,0103,01,636,True
